account_id,activity_date,active_users,active_mobile_users,sessions,work_orders_created,work_orders_completed,automation_runs,api_calls,documents_uploaded,feature_breadth
account_00000166,2025-08-26,1,1,3,2,2,0,0,0,5
account_00000166,2025-09-04,3,2,3,3,2,1,0,1,6
account_00000166,2025-09-07,2,1,2,0,0,0,0,1,7
account_00000166,2025-09-08,3,2,4,5,4,0,0,0,7
account_00000166,2025-09-19,2,1,5,0,0,0,0,0,7
account_00000166,2025-10-13,3,2,9,2,2,2,0,2,7
account_00000166,2025-10-14,1,1,1,1,1,0,0,1,7
account_00000166,2025-10-21,1,1,1,0,0,0,0,0,6
account_00000166,2025-10-24,2,1,2,2,2,0,0,1,8
account_00000166,2025-11-05,2,1,2,1,1,1,0,0,7
account_00000166,2025-11-07,1,1,4,1,1,0,0,1,6
account_00000166,2025-11-25,1,1,1,1,1,0,0,0,10
account_00000166,2025-11-28,1,1,1,0,0,0,0,0,9
account_00000166,2025-12-05,2,1,4,1,1,0,0,0,6
account_00000166,2025-12-14,2,1,3,1,1,1,0,1,7
account_00000166,2025-12-21,2,1,6,1,1,0,0,1,5
account_00000166,2025-12-23,2,1,3,2,2,1,0,3,7
account_00000166,2026-01-01,2,1,5,1,1,0,0,0,8
account_00000166,2026-01-12,2,1,3,2,2,2,0,0,8
account_00000166,2026-01-15,3,2,4,2,2,2,0,1,8
account_00000166,2026-01-19,1,1,4,0,0,0,0,1,9
account_00000166,2026-02-07,1,1,1,1,1,0,0,0,7
account_00000166,2026-02-08,1,1,1,1,1,0,0,0,5
account_00000166,2026-02-17,1,1,2,0,0,0,0,0,6
account_00000166,2026-02-27,1,1,2,1,1,0,0,0,6
account_00000166,2026-03-01,1,1,1,0,0,0,0,0,5
account_00000166,2026-03-03,2,1,3,2,2,0,0,1,9
account_00000166,2026-03-04,1,1,2,2,1,1,0,2,9
account_00000166,2026-03-08,2,1,5,3,2,0,0,1,6
account_00000166,2026-04-10,2,1,3,2,2,0,0,3,6
account_00000166,2026-04-15,2,1,2,2,2,1,0,1,6
account_00000166,2026-04-26,2,1,4,3,3,1,0,3,6
account_00000166,2026-04-28,2,1,4,3,2,1,0,2,5
account_00000166,2026-05-09,2,1,2,1,1,0,0,1,6
account_00000166,2026-05-18,2,1,2,1,1,0,0,0,9
account_00000166,2026-05-21,2,1,2,3,3,0,0,1,9
account_00000166,2026-05-28,2,1,3,3,3,2,0,2,8
account_00000166,2026-06-04,2,1,4,1,1,0,0,0,5
account_00000166,2026-06-07,2,1,3,3,2,0,0,0,6
account_00000166,2026-06-12,3,2,7,0,0,0,0,0,6
account_00000166,2026-06-24,3,2,11,4,3,1,0,1,8
account_00000169,2026-06-02,5,4,10,12,10,0,0,6,7
account_00000169,2026-06-05,9,6,11,12,10,3,0,8,8
account_00000169,2026-06-12,6,4,9,4,3,0,0,2,6
account_00000169,2026-06-19,7,5,11,7,6,0,0,4,6
account_00000173,2024-04-07,3,2,3,3,2,2,15,0,10
account_00000173,2024-04-13,4,3,8,4,4,3,24,2,8
account_00000173,2024-04-16,3,2,3,3,2,1,15,0,9
account_00000173,2024-04-29,1,1,2,2,2,0,20,0,7
account_00000173,2024-05-16,2,1,5,2,2,0,14,1,7
account_00000173,2024-05-20,3,2,3,1,1,0,8,1,8
account_00000173,2024-05-28,4,3,13,5,4,0,3,1,8
account_00000173,2024-05-30,2,1,2,5,4,1,14,1,7
account_00000173,2024-06-08,3,2,5,4,4,1,10,4,8
account_00000173,2024-06-21,2,1,2,0,0,0,18,0,9
account_00000173,2024-06-23,3,2,5,1,1,0,13,0,9
account_00000173,2024-06-29,4,3,7,5,4,1,13,2,10
account_00000173,2024-07-10,2,1,4,4,4,2,20,2,10
account_00000173,2024-07-11,5,4,9,5,4,1,11,0,8
account_00000173,2024-07-24,3,2,9,3,3,3,24,2,8
account_00000173,2024-07-28,3,2,10,8,7,3,17,1,9
account_00000173,2024-08-09,3,2,6,5,4,2,17,2,9
account_00000173,2024-08-25,2,1,2,0,0,0,17,0,8
account_00000173,2024-08-27,4,3,7,4,3,0,17,1,7
account_00000173,2024-08-30,2,1,6,0,0,0,15,0,8
account_00000173,2024-09-16,3,2,6,2,2,0,19,1,10
account_00000173,2024-09-19,2,1,4,1,1,2,20,0,10
account_00000173,2024-09-21,4,3,10,9,8,3,21,4,9
account_00000173,2024-09-23,4,3,9,6,5,4,18,1,8
account_00000173,2024-10-03,3,2,5,3,3,1,16,3,7
account_00000173,2024-10-06,3,2,4,2,2,0,5,3,8
account_00000173,2024-10-13,3,2,6,6,5,2,15,3,10
account_00000173,2024-10-19,2,1,5,1,1,1,13,0,8
account_00000173,2024-11-05,4,3,5,8,7,7,17,3,10
account_00000173,2024-11-07,4,3,6,3,3,0,12,1,9
account_00000173,2024-11-15,2,1,2,1,1,0,13,1,8
account_00000173,2024-11-26,4,3,6,2,2,1,7,1,10
account_00000173,2024-12-01,4,3,4,2,2,0,10,1,9
account_00000173,2024-12-04,2,1,2,3,3,0,12,2,9
account_00000173,2024-12-12,2,1,2,2,2,1,18,2,9
account_00000173,2024-12-19,2,1,5,2,2,2,16,3,8
account_00000173,2025-01-06,4,3,6,2,2,0,15,2,8
account_00000173,2025-01-13,4,3,6,5,4,1,13,1,10
account_00000173,2025-01-26,2,1,3,2,2,1,19,1,8
account_00000173,2025-01-28,2,1,4,2,2,2,11,2,6
account_00000173,2025-02-01,3,2,3,7,7,0,19,3,9
account_00000173,2025-02-02,2,1,2,1,1,1,19,0,10
account_00000173,2025-02-09,3,2,3,3,3,3,13,3,10
account_00000173,2025-02-22,3,2,3,0,0,0,23,0,8
account_00000173,2025-03-14,2,1,4,3,2,0,14,0,8
account_00000173,2025-03-22,2,1,5,1,1,0,12,1,9
account_00000173,2025-03-26,3,2,11,3,2,3,15,2,10
account_00000173,2025-03-28,3,2,5,5,4,1,25,4,7
account_00000173,2025-04-03,4,3,4,2,2,0,19,0,9
account_00000173,2025-04-11,4,3,8,5,5,2,17,0,9
account_00000173,2025-04-21,3,2,3,4,3,4,16,1,9
account_00000173,2025-04-28,4,3,6,6,5,1,20,2,9
account_00000173,2025-05-03,4,3,9,4,4,2,11,1,8
account_00000173,2025-05-09,2,1,3,4,4,1,25,2,7
account_00000173,2025-05-10,4,3,6,1,1,0,18,0,9
account_00000173,2025-05-29,3,2,4,4,3,1,16,1,9
account_00000173,2025-06-01,2,1,3,4,4,2,22,3,10
account_00000173,2025-06-09,3,2,3,4,4,6,16,1,8
account_00000173,2025-06-15,3,2,4,0,0,0,13,0,8
account_00000173,2025-06-21,2,1,5,2,2,0,17,0,10
account_00000173,2025-07-05,4,3,7,4,4,4,23,2,9
account_00000173,2025-07-08,3,2,3,5,5,1,19,2,8
account_00000173,2025-07-19,2,1,5,1,1,1,17,2,8
account_00000173,2025-07-21,3,2,3,1,1,0,14,1,8
account_00000173,2025-08-02,2,1,6,1,1,1,8,0,6
account_00000173,2025-08-21,2,1,5,0,0,0,19,0,7
account_00000173,2025-08-26,3,2,4,6,5,1,10,2,7
account_00000173,2025-08-30,2,1,4,4,3,0,22,1,8
account_00000173,2025-09-02,2,1,4,3,3,1,21,0,9
account_00000173,2025-09-04,2,1,6,3,3,1,9,2,9
account_00000173,2025-09-15,3,2,5,2,2,0,15,1,10
account_00000173,2025-09-22,3,2,7,3,3,3,20,2,9
account_00000173,2025-10-04,3,2,9,5,4,1,20,1,7
account_00000173,2025-10-18,2,1,3,1,1,2,15,0,8
account_00000173,2025-10-21,1,1,3,0,0,0,16,0,9
account_00000173,2025-10-22,2,1,2,2,2,0,22,2,10
account_00000173,2025-11-03,3,2,6,2,2,1,10,1,8
account_00000173,2025-11-12,1,1,3,1,1,0,15,1,8
account_00000173,2025-11-14,2,1,7,1,1,0,13,0,7
account_00000173,2025-11-25,2,1,2,4,3,2,11,1,9
account_00000173,2025-12-01,3,2,4,4,4,0,16,2,10
account_00000173,2025-12-20,3,2,6,8,6,2,17,1,9
account_00000173,2025-12-29,3,2,8,3,3,2,19,0,9
account_00000173,2025-12-30,2,1,2,1,1,0,12,0,10
account_00000173,2026-01-14,2,1,6,2,2,0,15,2,9
account_00000173,2026-01-17,1,1,1,2,2,1,13,1,8
account_00000173,2026-01-19,2,1,3,1,1,2,20,0,10
account_00000173,2026-01-20,1,1,1,1,1,0,15,0,9
account_00000173,2026-02-06,2,1,2,0,0,0,21,0,9
account_00000173,2026-02-09,1,1,2,1,1,1,20,1,7
account_00000173,2026-02-18,3,2,6,4,3,2,13,2,10
account_00000173,2026-02-23,1,1,2,2,2,1,10,0,10
account_00000173,2026-03-04,4,3,10,2,2,0,18,0,10
account_00000173,2026-03-12,2,1,2,7,6,4,15,4,9
account_00000173,2026-03-18,3,2,3,3,3,2,16,0,10
account_00000173,2026-03-31,3,2,4,5,4,0,18,0,9
account_00000173,2026-04-11,2,1,2,3,3,2,15,3,8
account_00000173,2026-04-17,4,3,5,5,4,2,30,4,10
account_00000173,2026-04-27,4,3,9,2,2,0,17,2,9
account_00000173,2026-04-30,2,1,2,3,2,0,14,3,9
account_00000173,2026-05-02,1,1,4,1,1,0,14,0,9
account_00000173,2026-05-07,2,1,2,2,2,2,15,3,8
account_00000173,2026-05-08,2,1,2,2,2,1,25,3,8
account_00000173,2026-05-21,1,1,2,2,2,0,20,2,8
account_00000173,2026-06-02,2,1,4,1,1,0,13,0,8
account_00000173,2026-06-03,2,1,5,1,1,1,15,0,9
account_00000173,2026-06-17,3,2,5,2,2,0,22,2,10
account_00000173,2026-06-19,3,2,3,1,1,2,11,0,10
account_00000177,2025-08-06,23,17,27,24,21,15,29,9,10
account_00000177,2025-08-08,27,19,35,41,33,26,33,11,10
account_00000177,2025-08-10,19,14,28,22,20,15,42,11,10
account_00000177,2025-08-25,18,13,36,24,20,7,40,5,10
account_00000177,2025-09-09,12,9,12,20,19,16,29,5,10
account_00000177,2025-09-14,26,19,29,52,46,23,44,19,10
account_00000177,2025-09-18,33,24,60,52,46,32,41,23,10
account_00000177,2025-09-22,29,21,41,46,40,24,46,13,10
account_00000177,2025-10-04,19,14,35,29,27,12,33,14,10
account_00000177,2025-10-13,19,14,38,31,29,11,40,4,10
account_00000177,2025-10-25,15,11,20,22,20,10,34,12,10
account_00000177,2025-10-31,30,22,60,38,34,19,42,13,10
account_00000177,2025-11-02,23,17,36,41,37,15,49,14,10
account_00000177,2025-11-05,17,12,27,22,20,13,34,15,10
account_00000177,2025-11-15,12,9,17,29,26,21,36,14,10
account_00000177,2025-11-22,29,21,63,49,44,25,37,22,10
account_00000177,2025-12-07,26,19,35,37,32,16,38,11,10
account_00000177,2025-12-13,27,19,51,42,39,15,31,18,10
account_00000177,2025-12-23,21,15,40,35,30,16,27,14,10
account_00000177,2025-12-30,18,13,50,32,29,17,43,11,10
account_00000177,2026-01-14,18,13,19,29,26,14,40,7,9
account_00000177,2026-01-18,16,12,29,27,25,12,36,12,10
account_00000177,2026-01-23,25,18,25,41,37,24,31,20,10
account_00000177,2026-01-27,26,19,49,41,37,19,38,13,10
account_00000177,2026-02-16,13,9,16,18,17,11,48,5,10
account_00000177,2026-02-20,32,23,54,55,52,27,41,29,10
account_00000177,2026-02-26,14,10,15,29,27,16,47,9,10
account_00000177,2026-02-28,19,14,22,22,20,16,43,7,10
account_00000177,2026-03-02,25,18,51,40,36,20,29,22,10
account_00000177,2026-03-10,23,17,38,33,29,15,41,14,9
account_00000177,2026-03-22,29,21,48,48,42,21,40,15,10
account_00000177,2026-03-29,28,20,56,29,25,15,42,15,10
account_00000177,2026-04-01,29,21,32,42,36,17,35,21,10
account_00000177,2026-04-04,15,11,26,26,24,14,37,16,9
account_00000177,2026-04-10,24,17,44,52,43,27,35,13,9
account_00000177,2026-04-17,33,24,57,48,41,13,35,12,10
account_00000177,2026-05-05,21,15,32,32,29,19,39,17,10
account_00000177,2026-05-09,21,15,39,30,29,9,38,15,10
account_00000177,2026-05-25,23,17,41,42,39,17,31,9,10
account_00000177,2026-05-31,28,20,37,41,40,19,41,21,10
account_00000177,2026-06-05,18,13,18,26,25,11,37,9,10
account_00000177,2026-06-14,33,24,53,61,53,29,44,20,10
account_00000177,2026-06-17,25,18,31,37,36,14,41,21,10
account_00000177,2026-06-30,26,19,59,34,30,14,45,16,10
account_00000183,2024-03-07,1,1,1,0,0,0,0,0,5
account_00000183,2024-03-11,1,1,2,2,2,1,0,0,7
account_00000183,2024-03-14,1,1,1,0,0,0,0,0,7
account_00000183,2024-03-26,1,1,1,1,1,0,0,2,6
account_00000183,2024-04-12,1,1,2,0,0,0,0,0,8
account_00000183,2024-04-15,1,1,2,3,2,0,0,2,6
account_00000183,2024-04-23,1,1,1,1,1,0,0,0,7
account_00000183,2024-04-25,1,1,1,0,0,0,0,0,6
account_00000183,2024-05-10,1,1,3,1,1,1,0,0,7
account_00000183,2024-05-22,1,1,2,0,0,0,0,0,5
account_00000183,2024-05-24,1,1,1,1,1,1,0,2,6
account_00000183,2024-05-25,1,1,2,1,1,0,0,0,5
account_00000183,2024-06-05,1,1,1,0,0,0,0,0,7
account_00000183,2024-06-11,1,1,1,0,0,0,0,0,7
account_00000183,2024-06-13,1,1,1,0,0,0,0,0,5
account_00000183,2024-06-14,1,1,1,1,1,0,0,2,6
account_00000183,2024-07-01,1,1,2,0,0,0,0,1,6
account_00000183,2024-07-13,1,1,3,1,1,0,0,2,7
account_00000183,2024-07-23,1,1,1,2,1,0,0,0,7
account_00000183,2024-07-31,1,1,2,0,0,0,0,0,7
account_00000183,2024-08-05,1,1,2,0,0,0,0,0,6
account_00000183,2024-08-06,1,1,3,0,0,0,0,0,7
account_00000183,2024-08-28,1,1,3,1,1,0,0,1,6
account_00000183,2024-08-30,1,1,2,0,0,0,0,0,6
account_00000183,2024-09-06,1,1,1,0,0,0,0,0,8
account_00000183,2024-09-07,1,1,1,1,1,1,0,1,6
account_00000183,2024-09-11,1,1,1,1,1,0,0,0,7
account_00000183,2024-09-22,1,1,5,0,0,0,0,0,6
account_00000183,2024-10-01,1,1,1,1,1,0,0,0,7
account_00000183,2024-10-13,1,1,3,0,0,0,0,1,9
account_00000183,2024-10-16,1,1,1,1,1,0,0,1,8
account_00000183,2024-10-17,1,1,1,0,0,0,0,0,8
account_00000183,2024-11-08,1,1,2,0,0,0,0,1,8
account_00000183,2024-11-11,1,1,1,0,0,0,0,0,7
account_00000183,2024-11-24,1,1,2,1,1,0,0,0,7
account_00000183,2024-11-29,1,1,1,2,2,0,0,2,8
account_00000183,2024-12-02,1,1,7,0,0,0,0,0,7
account_00000183,2024-12-14,1,1,1,1,1,0,0,1,7
account_00000183,2024-12-15,1,1,1,0,0,0,0,0,6
account_00000183,2024-12-16,1,1,2,0,0,0,0,0,8
account_00000183,2025-01-13,1,1,1,2,2,0,0,0,6
account_00000183,2025-01-22,1,1,4,2,2,0,0,0,7
account_00000183,2025-01-23,1,1,1,2,2,0,0,0,8
account_00000183,2025-01-29,1,1,4,1,1,1,0,0,8
account_00000183,2025-02-10,1,1,1,1,1,0,0,1,8
account_00000183,2025-02-12,1,1,4,5,4,1,0,1,8
account_00000183,2025-02-15,1,1,1,0,0,0,0,0,7
account_00000183,2025-02-21,1,1,4,1,1,2,0,0,7
account_00000183,2025-03-01,1,1,1,1,1,0,0,0,9
account_00000183,2025-03-15,1,1,2,0,0,0,0,0,9
account_00000183,2025-03-25,1,1,4,0,0,0,0,1,8
account_00000183,2025-03-27,1,1,1,3,3,0,0,1,8
account_00000183,2025-04-01,1,1,1,0,0,0,0,0,6
account_00000183,2025-04-11,1,1,4,0,0,0,0,0,7
account_00000183,2025-04-12,1,1,1,0,0,0,0,0,8
account_00000183,2025-04-16,1,1,1,0,0,0,0,0,8
account_00000183,2025-05-04,1,1,3,1,1,0,0,0,6
account_00000183,2025-05-05,1,1,3,0,0,0,0,0,6
account_00000183,2025-05-27,1,1,1,1,1,0,0,0,7
account_00000183,2025-05-28,1,1,1,1,1,2,0,0,7
account_00000183,2025-06-03,1,1,2,0,0,0,0,0,8
account_00000183,2025-06-05,1,1,1,0,0,0,0,0,8
account_00000183,2025-06-19,1,1,2,0,0,0,0,0,6
account_00000183,2025-06-27,1,1,1,2,2,0,0,2,8
account_00000183,2025-07-01,1,1,4,1,1,0,0,1,5
account_00000183,2025-07-21,1,1,1,0,0,0,0,0,5
account_00000183,2025-07-29,1,1,3,1,1,1,0,0,6
account_00000183,2025-07-30,1,1,3,1,1,0,0,3,8
account_00000183,2025-08-01,1,1,1,3,3,0,0,1,7
account_00000183,2025-08-09,1,1,2,1,1,0,0,2,8
account_00000183,2025-08-22,1,1,1,0,0,0,0,0,7
account_00000183,2025-08-24,1,1,1,1,1,0,0,0,8
account_00000183,2025-09-05,1,1,1,1,1,0,0,0,8
account_00000183,2025-09-08,1,1,1,1,1,0,0,0,7
account_00000183,2025-09-09,1,1,1,0,0,0,0,0,9
account_00000183,2025-09-29,1,1,3,1,1,0,0,0,6
account_00000183,2025-10-06,1,1,2,0,0,0,0,0,6
account_00000183,2025-10-09,1,1,3,0,0,0,0,1,6
account_00000183,2025-10-17,1,1,1,0,0,0,0,0,7
account_00000183,2025-10-24,1,1,2,1,1,0,0,0,6
account_00000183,2025-11-06,1,1,1,0,0,0,0,0,7
account_00000183,2025-11-14,1,1,2,1,1,0,0,0,9
account_00000183,2025-11-26,1,1,1,1,1,0,0,0,6
account_00000183,2025-11-28,1,1,1,1,1,0,0,1,7
account_00000183,2025-12-02,1,1,1,2,2,1,0,1,8
account_00000183,2025-12-09,1,1,1,2,2,2,0,1,7
account_00000183,2025-12-26,1,1,2,1,1,0,0,1,8
account_00000183,2025-12-27,1,1,4,1,1,0,0,0,8
account_00000183,2026-01-07,1,1,1,1,1,1,0,0,6
account_00000183,2026-01-21,1,1,1,0,0,0,0,0,6
account_00000183,2026-01-26,1,1,1,0,0,0,0,0,5
account_00000183,2026-01-31,1,1,1,0,0,0,0,0,6
account_00000183,2026-02-05,1,1,1,1,1,0,0,1,7
account_00000183,2026-02-08,1,1,1,1,1,0,0,0,9
account_00000183,2026-02-10,1,1,2,1,1,0,0,0,7
account_00000183,2026-02-21,1,1,2,2,2,0,0,2,7
account_00000183,2026-03-11,1,1,2,2,2,0,0,1,7
account_00000183,2026-03-17,1,1,1,2,2,0,0,0,6
account_00000183,2026-03-18,1,1,1,1,1,0,0,1,7
account_00000183,2026-03-23,1,1,1,0,0,0,0,0,6
account_00000183,2026-04-02,1,1,1,0,0,0,0,0,7
account_00000183,2026-04-07,1,1,1,1,1,1,0,1,8
account_00000183,2026-04-12,1,1,2,0,0,0,0,0,8
account_00000183,2026-04-17,1,1,1,1,1,1,0,1,6
account_00000183,2026-05-02,1,1,1,0,0,0,0,0,5
account_00000183,2026-05-19,1,1,4,0,0,0,0,0,5
account_00000183,2026-05-27,1,1,2,0,0,0,0,0,7
account_00000183,2026-05-29,1,1,3,1,1,0,0,0,5
account_00000183,2026-06-15,1,1,3,0,0,0,0,0,5
account_00000183,2026-06-18,1,1,3,3,3,1,0,5,7
account_00000183,2026-06-20,1,1,2,1,1,0,0,0,9
account_00000183,2026-06-22,1,1,2,2,2,1,0,2,7
account_00000184,2025-07-01,32,23,32,53,42,28,23,14,10
account_00000184,2025-07-12,17,12,23,21,18,9,33,10,10
account_00000184,2025-07-29,32,23,80,51,42,17,28,29,8
account_00000184,2025-07-31,22,16,39,30,25,15,29,12,10
account_00000184,2025-08-06,23,17,23,20,17,6,31,8,8
account_00000184,2025-08-07,20,14,25,39,31,13,33,14,10
account_00000184,2025-08-14,32,23,54,57,50,20,34,19,8
account_00000184,2025-08-27,21,15,54,27,24,5,27,7,8
account_00000184,2025-09-02,28,20,52,39,33,12,39,14,7
account_00000184,2025-09-13,13,9,17,22,19,11,40,8,9
account_00000184,2025-09-23,25,18,45,41,34,29,28,11,10
account_00000184,2025-09-27,18,13,35,32,29,12,28,18,9
account_00000184,2025-10-06,23,17,31,33,29,10,29,6,10
account_00000184,2025-10-09,33,24,59,51,42,27,33,14,8
account_00000184,2025-10-18,13,9,13,16,14,6,26,4,7
account_00000184,2025-10-24,23,17,45,32,25,10,27,11,10
account_00000184,2025-11-03,15,11,29,28,23,11,33,10,10
account_00000184,2025-11-18,24,17,41,25,20,9,35,10,9
account_00000184,2025-11-25,18,13,39,22,18,9,32,10,10
account_00000184,2025-11-29,28,20,35,36,33,15,33,8,10
account_00000184,2025-12-19,31,22,68,47,40,27,39,14,10
account_00000184,2025-12-25,29,21,76,49,43,18,35,11,10
account_00000184,2025-12-26,32,23,57,35,28,10,45,12,10
account_00000184,2025-12-28,16,12,22,27,22,10,37,14,8
account_00000184,2026-01-04,23,17,51,30,27,8,45,17,8
account_00000184,2026-01-05,17,12,29,22,19,12,29,9,10
account_00000184,2026-01-15,32,23,61,47,40,21,37,11,8
account_00000184,2026-01-25,31,22,43,40,31,13,36,10,8
account_00000184,2026-02-03,14,10,35,22,18,11,35,4,9
account_00000184,2026-02-13,28,20,44,27,23,7,23,10,10
account_00000184,2026-02-16,20,14,37,40,31,18,31,13,7
account_00000184,2026-02-20,27,19,35,48,41,23,33,17,9
account_00000184,2026-03-05,19,14,19,31,27,16,28,11,8
account_00000184,2026-03-18,14,10,29,17,15,10,32,7,10
account_00000184,2026-03-27,23,17,35,36,30,6,29,23,10
account_00000184,2026-03-30,18,13,23,22,17,9,41,7,8
account_00000184,2026-04-08,22,16,22,32,26,20,35,9,8
account_00000184,2026-04-12,29,21,65,38,33,13,34,11,8
account_00000184,2026-04-16,26,19,40,33,26,9,29,13,8
account_00000184,2026-04-25,13,9,19,21,18,4,26,6,9
account_00000184,2026-05-05,28,20,46,38,34,16,48,24,10
account_00000184,2026-05-10,15,11,26,21,20,8,56,7,10
account_00000184,2026-05-26,25,18,34,27,23,15,48,10,10
account_00000184,2026-05-28,30,22,49,52,46,27,39,20,10
account_00000184,2026-06-08,33,24,46,35,32,26,35,13,10
account_00000184,2026-06-09,33,24,69,54,50,16,45,20,10
account_00000184,2026-06-15,32,23,44,62,57,23,32,24,9
account_00000184,2026-06-27,20,14,39,32,29,12,31,10,10
account_00000192,2025-02-02,7,5,12,9,8,6,36,3,10
account_00000192,2025-02-03,6,4,10,8,7,2,36,3,10
account_00000192,2025-02-13,7,5,14,7,6,4,33,3,9
account_00000192,2025-02-20,8,6,8,9,8,2,33,1,10
account_00000192,2025-03-01,8,6,17,12,11,3,29,1,9
account_00000192,2025-03-04,7,5,21,4,3,0,34,2,10
account_00000192,2025-03-20,9,6,16,7,6,2,31,4,10
account_00000192,2025-03-23,10,7,15,12,10,7,46,6,10
account_00000192,2025-04-05,8,6,17,16,13,4,27,2,8
account_00000192,2025-04-09,6,4,14,5,4,1,33,3,10
account_00000192,2025-04-13,5,4,6,9,8,2,31,3,9
account_00000192,2025-04-28,5,4,5,6,5,7,39,3,10
account_00000192,2025-05-02,10,7,20,10,9,3,35,6,9
account_00000192,2025-05-19,8,6,8,0,0,0,27,0,9
account_00000192,2025-05-23,6,4,8,10,8,2,30,4,10
account_00000192,2025-05-27,10,7,14,8,7,5,32,3,9
account_00000192,2025-06-05,14,10,28,26,22,4,37,8,10
account_00000192,2025-06-08,13,9,22,18,17,7,28,6,10
account_00000192,2025-06-13,5,4,9,2,2,1,40,1,10
account_00000192,2025-06-14,12,9,23,17,16,7,42,10,10
account_00000192,2025-07-13,5,4,8,4,4,2,29,2,10
account_00000192,2025-07-16,8,6,11,8,6,3,38,2,10
account_00000192,2025-07-28,5,4,12,5,4,2,31,0,10
account_00000192,2025-07-30,5,4,14,11,9,6,46,4,10
account_00000192,2025-08-01,5,4,10,6,5,4,45,2,10
account_00000192,2025-08-11,7,5,10,7,6,4,32,1,10
account_00000192,2025-08-21,9,6,11,14,13,3,26,5,10
account_00000192,2025-08-25,11,8,18,17,15,7,29,11,9
account_00000192,2025-09-05,11,8,25,15,13,7,42,6,10
account_00000192,2025-09-10,7,5,13,5,5,4,38,0,10
account_00000192,2025-09-12,10,7,23,12,11,4,31,11,10
account_00000192,2025-09-20,6,4,13,9,8,5,37,1,9
account_00000192,2025-10-05,5,4,13,5,4,2,28,1,10
account_00000192,2025-10-15,7,5,8,4,3,0,53,2,10
account_00000192,2025-10-18,12,9,26,13,12,8,40,4,8
account_00000192,2025-10-20,7,5,16,6,6,2,47,2,9
account_00000192,2025-11-12,10,7,21,8,7,2,39,5,10
account_00000192,2025-11-20,5,4,7,4,3,2,31,2,10
account_00000192,2025-11-25,4,3,11,3,3,4,33,0,10
account_00000192,2025-11-27,5,4,5,2,2,1,48,1,10
account_00000192,2025-12-01,10,7,33,11,10,2,30,6,10
account_00000192,2025-12-09,7,5,13,6,5,3,34,1,10
account_00000192,2025-12-19,9,6,31,10,9,3,39,3,10
account_00000192,2025-12-23,11,8,21,12,11,4,30,4,9
account_00000192,2026-01-05,8,6,10,14,13,10,37,8,10
account_00000192,2026-01-17,9,6,10,7,6,7,35,4,9
account_00000192,2026-01-18,7,5,16,10,8,6,33,1,8
account_00000192,2026-01-21,5,4,5,6,5,0,26,1,9
account_00000192,2026-02-04,7,5,15,10,9,6,38,4,10
account_00000192,2026-02-14,8,6,11,11,9,2,37,5,10
account_00000192,2026-02-18,9,6,23,9,8,3,29,3,10
account_00000192,2026-02-24,12,9,15,16,14,8,43,6,9
account_00000192,2026-03-01,10,7,10,12,10,6,42,1,9
account_00000192,2026-03-12,9,6,19,11,9,2,25,5,10
account_00000192,2026-03-17,6,4,10,6,5,1,39,3,10
account_00000192,2026-03-20,6,4,11,10,9,1,25,8,10
account_00000192,2026-04-06,8,6,10,8,7,6,33,4,10
account_00000192,2026-04-15,4,3,7,4,3,3,23,3,10
account_00000192,2026-04-16,9,6,11,9,7,4,35,2,7
account_00000192,2026-04-22,4,3,9,1,1,1,38,0,10
account_00000192,2026-05-06,5,4,10,6,5,4,31,2,10
account_00000192,2026-05-08,11,8,27,14,12,5,40,5,10
account_00000192,2026-05-14,12,9,14,15,14,7,32,6,10
account_00000192,2026-05-28,11,8,21,12,11,5,36,7,10
account_00000192,2026-06-11,6,4,7,6,5,2,42,0,10
account_00000192,2026-06-13,10,7,15,19,16,7,35,4,9
account_00000192,2026-06-24,11,8,15,11,9,2,38,4,10
account_00000192,2026-06-26,5,4,8,9,8,4,25,5,10
account_00000197,2026-06-17,2,1,2,0,0,0,0,0,8
account_00000197,2026-06-18,1,1,1,2,2,1,0,1,7
account_00000197,2026-06-19,1,1,1,0,0,0,0,0,6
account_00000197,2026-06-30,1,1,5,0,0,0,0,0,8
account_00000204,2025-10-18,14,9,18,35,32,10,76,14,10
account_00000204,2025-10-19,25,16,46,55,45,30,81,20,10
account_00000204,2025-10-23,30,19,48,76,69,29,67,32,10
account_00000204,2025-10-28,33,20,60,80,73,42,69,38,10
account_00000204,2025-11-12,28,17,35,52,47,26,84,19,10
account_00000204,2025-11-14,19,12,36,36,32,23,72,18,10
account_00000204,2025-11-22,18,11,18,39,34,10,79,12,10
account_00000204,2025-11-30,12,7,27,24,22,11,62,12,10
account_00000204,2025-12-02,24,15,38,53,46,19,83,23,10
account_00000204,2025-12-05,28,17,44,69,61,33,81,27,10
account_00000204,2025-12-08,23,14,23,51,47,26,53,17,10
account_00000204,2025-12-19,20,12,38,58,52,30,78,25,10
account_00000204,2026-01-14,16,10,33,35,29,18,82,11,10
account_00000204,2026-01-21,22,14,45,64,63,36,84,24,10
account_00000204,2026-01-25,20,12,42,51,45,28,78,16,10
account_00000204,2026-01-27,32,20,36,79,74,37,88,27,10
account_00000204,2026-02-17,29,18,29,57,50,27,93,20,10
account_00000204,2026-02-24,13,8,27,25,24,11,88,5,10
account_00000204,2026-02-26,22,14,48,58,51,28,78,22,10
account_00000204,2026-02-27,31,19,65,80,72,35,98,27,10
