account_id,health_month,health_score,health_segment,usage_score,support_score,payment_score,relationship_score,renewal_risk_flag,mrr_eur
account_00000184,2026-06-01,83.28,healthy,72.7,92.0,95.0,94.19,False,1592.07
account_00000192,2025-02-01,73.63,watch,71.5,92.0,95.0,33.87,False,236.98
account_00000192,2025-03-01,71.36,watch,65.0,92.0,95.0,40.42,False,236.98
account_00000192,2025-04-01,72.44,watch,62.5,92.0,95.0,55.97,False,236.98
account_00000192,2025-05-01,71.24,watch,64.5,92.0,95.0,41.26,False,236.98
account_00000192,2025-06-01,83.01,healthy,82.75,92.0,95.0,58.9,False,236.98
account_00000192,2025-07-01,73.46,watch,67.91,92.0,95.0,44.67,False,236.98
account_00000192,2025-08-01,78.21,healthy,78.84,92.0,95.0,39.93,False,236.98
account_00000192,2025-09-01,81.88,healthy,76.34,92.0,95.0,72.75,False,236.98
account_00000192,2025-10-01,78.64,healthy,74.34,92.0,95.0,57.83,False,236.98
account_00000192,2025-11-01,72.68,watch,64.25,92.0,95.0,51.69,False,236.98
account_00000192,2025-12-01,80.46,healthy,80.34,92.0,95.0,49.93,False,236.98
account_00000192,2026-01-01,77.2,healthy,73.0,92.0,95.0,52.66,False,236.98
account_00000192,2026-02-01,79.56,healthy,76.09,90.0,95.0,60.1,False,236.98
account_00000192,2026-03-01,72.59,watch,67.16,82.0,95.0,51.35,False,236.98
account_00000192,2026-04-01,72.64,watch,65.16,92.0,95.0,48.4,False,236.98
account_00000192,2026-05-01,75.3,healthy,76.34,92.0,95.0,28.88,False,236.98
account_00000192,2026-06-01,74.81,watch,71.75,86.0,95.0,46.91,False,236.98
account_00000197,2026-06-01,79.9,healthy,78.25,92.0,95.0,53.15,False,35.8
account_00000204,2025-10-01,58.41,at_risk,41.98,92.0,95.0,30.81,True,13213.17
account_00000204,2025-11-01,62.12,watch,38.98,92.0,95.0,65.52,False,13213.17
account_00000204,2025-12-01,62.25,watch,41.98,90.0,95.0,58.39,False,13213.17
account_00000204,2026-01-01,61.24,at_risk,38.98,92.0,95.0,59.67,True,13213.17
account_00000204,2026-02-01,61.86,at_risk,38.98,92.0,95.0,63.76,True,13482.27
account_00000204,2026-03-01,64.72,watch,41.52,92.0,95.0,74.37,False,15903.48
account_00000204,2026-04-01,63.5,watch,41.52,92.0,95.0,66.25,False,15903.48
account_00000204,2026-05-01,59.16,at_risk,41.07,92.0,95.0,38.81,True,19365.59
account_00000204,2026-06-01,59.13,at_risk,38.07,86.0,95.0,54.64,True,19365.59
account_00000205,2026-05-01,78.82,healthy,75.5,92.0,95.0,55.12,False,40.86
account_00000205,2026-06-01,78.53,healthy,78.25,92.0,95.0,44.01,False,40.86
account_00000206,2026-02-01,74.76,watch,69.66,92.0,95.0,47.55,False,619.92
account_00000206,2026-03-01,75.99,healthy,74.34,92.0,95.0,40.18,False,619.92
account_00000206,2026-04-01,78.39,healthy,72.66,92.0,95.0,61.74,False,619.92
account_00000206,2026-05-01,71.19,watch,64.66,92.0,95.0,40.38,False,619.92
account_00000206,2026-06-01,70.65,watch,68.0,86.0,95.0,31.65,False,619.92
account_00000207,2025-05-01,73.77,watch,63.61,92.0,95.0,61.09,False,1841.18
account_00000207,2025-06-01,68.06,watch,54.61,92.0,95.0,53.05,False,1841.18
account_00000207,2025-07-01,69.82,watch,60.61,78.0,95.0,58.78,False,1841.18
account_00000207,2025-08-01,73.54,watch,60.61,92.0,95.0,69.61,False,1841.18
account_00000207,2025-09-01,70.0,watch,54.61,92.0,95.0,65.99,False,1841.18
account_00000207,2025-10-01,68.73,watch,57.61,92.0,95.0,47.55,False,1841.18
account_00000207,2025-11-01,68.74,watch,54.61,92.0,95.0,57.6,False,2096.32
account_00000207,2025-12-01,69.36,watch,57.61,92.0,95.0,51.71,False,2096.32
account_00000207,2026-01-01,75.7,healthy,63.61,92.0,95.0,73.95,False,2096.32
account_00000207,2026-02-01,66.26,watch,54.61,92.0,95.0,41.08,False,2096.32
account_00000207,2026-03-01,71.5,watch,60.61,92.0,95.0,55.98,False,2096.32
account_00000207,2026-04-01,73.35,watch,63.61,92.0,95.0,58.33,False,2096.32
account_00000207,2026-05-01,73.83,watch,63.61,92.0,95.0,61.54,False,2096.32
account_00000207,2026-06-01,69.08,watch,60.61,90.0,95.0,41.82,False,2096.32
account_00000208,2025-04-01,75.66,healthy,61.72,90.0,95.0,82.04,False,143.52
account_00000208,2025-05-01,70.95,watch,61.22,92.0,95.0,50.27,False,143.52
account_00000208,2025-06-01,69.05,watch,49.68,92.0,95.0,76.08,False,143.52
account_00000208,2025-07-01,75.7,healthy,64.72,92.0,95.0,70.31,False,143.52
account_00000208,2025-08-01,67.67,watch,58.47,92.0,95.0,37.57,False,143.52
account_00000208,2025-09-01,77.13,healthy,70.6,92.0,95.0,60.21,False,143.52
account_00000208,2025-10-01,72.25,watch,61.22,90.0,95.0,60.98,False,143.52
account_00000208,2025-11-01,68.65,watch,57.32,92.0,95.0,47.94,False,143.52
account_00000208,2025-12-01,71.44,watch,61.32,92.0,95.0,53.23,False,143.52
account_00000208,2026-01-01,70.46,watch,53.57,92.0,95.0,72.52,False,143.52
account_00000208,2026-02-01,67.94,watch,56.32,92.0,95.0,46.55,False,143.52
account_00000208,2026-03-01,75.64,healthy,64.72,92.0,95.0,69.91,False,143.52
account_00000208,2026-04-01,68.61,watch,60.32,92.0,95.0,37.66,False,143.52
account_00000208,2026-05-01,70.56,watch,57.07,92.0,95.0,61.48,False,143.52
account_00000208,2026-06-01,69.86,watch,54.32,92.0,95.0,66.0,False,143.52
account_00000213,2026-06-01,68.91,watch,55.45,92.0,95.0,55.91,False,1517.92
account_00000221,2025-10-01,73.16,watch,65.84,92.0,95.0,49.6,False,323.24
account_00000221,2025-11-01,71.41,watch,59.95,92.0,95.0,57.6,False,323.24
account_00000221,2025-12-01,72.68,watch,61.83,92.0,95.0,59.77,False,323.24
account_00000221,2026-01-01,77.62,healthy,72.6,92.0,95.0,56.78,False,323.24
account_00000221,2026-02-01,72.27,watch,61.2,92.0,95.0,59.13,False,323.24
account_00000221,2026-03-01,71.68,watch,61.71,92.0,95.0,53.51,False,323.24
account_00000221,2026-04-01,73.52,watch,66.71,92.0,95.0,49.08,False,323.24
account_00000221,2026-05-01,72.04,watch,65.3,92.0,95.0,43.92,False,289.59
account_00000221,2026-06-01,73.29,watch,69.17,86.0,95.0,45.36,False,289.59
account_00000222,2025-02-01,83.25,healthy,81.69,92.0,95.0,64.07,False,1051.0
account_00000222,2025-03-01,73.74,watch,72.59,92.0,89.0,38.95,False,1051.0
account_00000222,2025-04-01,82.15,healthy,75.78,92.0,95.0,76.45,False,1222.56
account_00000222,2025-05-01,75.51,healthy,73.5,92.0,95.0,39.73,False,1222.56
account_00000222,2025-06-01,77.42,healthy,74.64,92.0,95.0,48.7,False,1222.56
account_00000222,2025-07-01,79.98,healthy,72.78,92.0,95.0,71.95,False,1420.56
account_00000222,2025-08-01,80.28,healthy,78.78,92.0,95.0,53.95,False,1819.56
account_00000222,2025-09-01,81.99,healthy,78.78,90.0,95.0,67.35,False,1819.56
account_00000222,2025-10-01,81.52,healthy,81.78,92.0,95.0,52.22,False,1819.56
account_00000222,2025-11-01,82.16,healthy,81.78,92.0,95.0,56.51,False,1819.56
account_00000222,2025-12-01,80.27,healthy,73.09,92.0,95.0,72.83,False,1819.56
account_00000222,2026-01-01,80.13,healthy,76.5,92.0,95.0,60.57,False,1819.56
account_00000222,2026-02-01,79.66,healthy,76.5,92.0,95.0,57.4,False,1819.56
account_00000222,2026-03-01,81.66,healthy,80.64,92.0,95.0,56.98,False,1819.56
account_00000222,2026-04-01,80.73,healthy,78.78,92.0,95.0,56.96,False,1819.56
account_00000222,2026-05-01,78.91,healthy,75.78,92.0,95.0,54.85,False,1819.56
account_00000222,2026-06-01,81.91,healthy,75.78,92.0,95.0,74.81,False,1819.56
account_00000228,2025-04-01,65.81,watch,55.84,92.0,89.0,41.92,False,106.92
account_00000228,2025-05-01,69.29,watch,61.34,92.0,95.0,38.82,False,106.92
account_00000228,2025-06-01,67.98,watch,55.34,92.0,95.0,50.08,False,106.92
account_00000228,2025-07-01,68.78,watch,55.34,92.0,95.0,55.43,False,106.92
account_00000228,2025-08-01,68.67,watch,61.84,92.0,95.0,33.02,False,106.92
account_00000228,2025-09-01,69.48,watch,58.34,92.0,95.0,50.07,False,106.92
account_00000228,2025-10-01,70.65,watch,61.84,92.0,95.0,46.24,False,106.92
account_00000228,2025-11-01,69.89,watch,61.34,92.0,95.0,42.79,False,106.92
account_00000228,2025-12-01,69.04,watch,58.34,82.0,95.0,57.18,False,106.92
account_00000228,2026-01-01,67.94,watch,55.34,92.0,95.0,49.82,False,106.92
account_00000228,2026-02-01,67.94,watch,56.0,92.0,95.0,47.61,False,106.92
account_00000228,2026-03-01,65.53,watch,50.0,82.0,95.0,61.56,False,106.92
account_00000228,2026-04-01,63.29,watch,50.0,86.0,95.0,42.63,False,106.92
account_00000228,2026-05-01,63.09,watch,50.0,92.0,95.0,35.3,False,106.92
account_00000228,2026-06-01,74.87,watch,75.0,92.0,95.0,30.47,False,106.92
account_00000229,2024-05-01,74.81,watch,58.25,92.0,95.0,85.88,False,53.55
account_00000229,2024-06-01,69.12,watch,56.0,92.0,95.0,55.49,False,53.55
account_00000229,2024-07-01,71.14,watch,58.0,92.0,95.0,62.28,False,53.55
account_00000229,2024-08-01,66.62,watch,55.25,92.0,95.0,41.29,False,53.55
account_00000229,2024-09-01,70.55,watch,55.5,92.0,95.0,66.66,False,53.55
account_00000229,2024-10-01,71.29,watch,55.25,92.0,95.0,72.45,False,53.55
account_00000229,2024-11-01,73.27,watch,61.5,92.0,95.0,64.81,False,53.55
account_00000229,2024-12-01,66.72,watch,52.5,92.0,95.0,51.13,False,53.55
account_00000229,2025-01-01,66.46,watch,46.0,92.0,95.0,71.08,False,53.55
account_00000229,2025-02-01,63.67,watch,45.0,92.0,95.0,55.8,False,53.55
account_00000229,2025-03-01,71.86,watch,58.5,92.0,95.0,65.37,False,53.55
account_00000229,2025-04-01,72.33,watch,60.0,92.0,95.0,63.51,False,46.82
account_00000229,2025-05-01,75.51,healthy,66.0,92.0,95.0,64.7,False,46.82
account_00000229,2025-06-01,72.07,watch,62.5,92.0,95.0,53.46,False,46.82
account_00000229,2025-07-01,72.32,watch,53.0,92.0,95.0,86.83,False,46.82
account_00000229,2025-08-01,73.77,watch,60.5,92.0,95.0,71.45,False,46.82
account_00000229,2025-09-01,74.02,watch,65.5,92.0,95.0,56.49,False,46.82
account_00000229,2025-10-01,73.76,watch,62.75,92.0,95.0,63.92,False,46.82
account_00000229,2025-11-01,73.66,watch,65.5,86.0,95.0,60.05,False,46.82
account_00000229,2025-12-01,74.53,watch,59.5,92.0,95.0,79.86,False,46.82
account_00000229,2026-01-01,71.53,watch,59.5,92.0,95.0,59.86,False,46.82
account_00000229,2026-02-01,69.86,watch,53.0,92.0,95.0,70.41,False,46.82
account_00000229,2026-03-01,73.12,watch,65.5,92.0,95.0,50.45,False,46.82
account_00000229,2026-04-01,75.92,healthy,68.75,92.0,95.0,58.28,False,46.82
account_00000229,2026-05-01,71.82,watch,65.75,82.0,95.0,50.97,False,46.82
account_00000229,2026-06-01,73.83,watch,59.5,92.0,95.0,75.2,False,46.82
account_00000230,2026-04-01,67.78,watch,50.0,92.0,95.0,66.55,False,35.8
account_00000230,2026-05-01,68.21,watch,56.25,92.0,95.0,48.58,False,35.8
account_00000230,2026-06-01,66.06,watch,47.0,92.0,95.0,65.09,False,35.8
account_00000234,2024-09-01,69.96,watch,60.45,92.0,95.0,46.24,False,1003.96
account_00000234,2024-10-01,75.97,healthy,71.41,92.0,95.0,49.75,False,1003.96
account_00000234,2024-11-01,74.31,watch,65.36,92.0,95.0,58.85,False,1003.96
account_00000234,2024-12-01,74.01,watch,65.47,92.0,95.0,56.47,False,1003.96
account_00000234,2025-01-01,78.58,healthy,73.31,92.0,95.0,60.79,False,1003.96
account_00000234,2025-02-01,76.56,healthy,69.34,92.0,95.0,60.59,False,819.28
account_00000234,2025-03-01,74.41,watch,59.76,92.0,95.0,78.19,False,819.28
account_00000234,2025-04-01,80.39,healthy,75.91,92.0,95.0,64.27,False,819.28
account_00000234,2025-05-01,77.18,healthy,70.53,90.0,95.0,62.76,False,819.28
account_00000234,2025-06-01,82.19,healthy,78.28,92.0,95.0,68.29,False,819.28
account_00000234,2025-07-01,76.7,healthy,73.53,92.0,95.0,47.57,False,819.28
account_00000234,2025-08-01,76.58,healthy,71.72,92.0,95.0,52.84,False,819.28
account_00000234,2025-09-01,78.18,healthy,71.72,92.0,95.0,63.46,False,819.28
account_00000234,2025-10-01,76.71,healthy,69.77,92.0,95.0,60.19,False,707.53
account_00000234,2025-11-01,76.2,healthy,72.7,92.0,95.0,46.97,False,707.53
account_00000234,2025-12-01,78.42,healthy,72.77,92.0,95.0,61.59,False,707.53
account_00000234,2026-01-01,73.08,watch,71.3,62.0,95.0,60.85,False,707.53
account_00000234,2026-02-01,82.19,healthy,77.23,92.0,95.0,71.81,False,707.53
account_00000234,2026-03-01,78.91,healthy,71.3,90.0,95.0,71.77,False,707.53
account_00000234,2026-04-01,78.96,healthy,84.59,92.0,95.0,25.76,False,707.53
account_00000234,2026-05-01,79.92,healthy,72.7,92.0,95.0,71.76,False,707.53
account_00000234,2026-06-01,75.15,healthy,71.3,92.0,95.0,44.65,False,707.53
account_00000244,2024-09-01,72.57,watch,66.53,86.0,95.0,49.37,False,210.33
account_00000244,2024-10-01,75.5,healthy,67.53,92.0,95.0,59.54,False,210.33
account_00000244,2024-11-01,68.94,watch,51.25,92.0,95.0,70.1,False,210.33
account_00000244,2024-12-01,73.64,watch,62.72,92.0,95.0,63.21,False,210.33
account_00000244,2025-01-01,75.17,healthy,64.97,92.0,95.0,65.89,False,210.33
account_00000244,2025-02-01,75.75,healthy,71.1,92.0,95.0,49.31,False,210.33
account_00000244,2025-03-01,75.08,healthy,65.72,92.0,95.0,62.85,False,210.33
account_00000244,2025-04-01,78.05,healthy,72.72,92.0,95.0,59.3,False,210.33
account_00000244,2025-05-01,75.86,healthy,64.47,92.0,95.0,72.21,False,210.33
account_00000244,2025-06-01,78.66,healthy,78.6,92.0,95.0,43.72,False,210.33
account_00000244,2025-07-01,79.12,healthy,72.28,92.0,95.0,67.87,False,210.33
account_00000244,2025-08-01,80.31,healthy,74.78,92.0,95.0,67.48,False,210.33
account_00000244,2025-09-01,72.18,watch,68.28,92.0,95.0,34.94,False,210.33
account_00000244,2025-10-01,74.97,watch,72.85,92.0,95.0,38.28,False,210.33
account_00000244,2025-11-01,76.37,healthy,72.78,92.0,95.0,47.87,False,210.33
account_00000244,2025-12-01,78.61,healthy,70.28,92.0,95.0,71.11,False,210.33
account_00000244,2026-01-01,74.98,watch,65.97,92.0,95.0,61.3,False,210.33
account_00000244,2026-02-01,76.17,healthy,63.22,92.0,95.0,78.4,False,210.33
account_00000244,2026-03-01,74.77,watch,68.75,92.0,95.0,50.66,False,259.13
account_00000244,2026-04-01,70.55,watch,61.5,92.0,95.0,46.65,False,259.13
account_00000244,2026-05-01,75.74,healthy,64.25,92.0,95.0,72.12,False,259.13
account_00000244,2026-06-01,78.0,healthy,71.25,92.0,95.0,63.85,False,259.13
account_00000245,2026-05-01,68.93,watch,53.75,92.0,95.0,61.73,False,166.65
account_00000245,2026-06-01,70.52,watch,60.09,92.0,95.0,51.21,False,150.33
account_00000247,2026-04-01,67.38,watch,54.0,92.0,95.0,50.54,False,104.5
account_00000247,2026-05-01,71.58,watch,56.09,92.0,95.0,71.6,False,463.6
account_00000247,2026-06-01,63.38,watch,53.25,92.0,95.0,26.34,False,687.7
